Transaction_ID,User_ID,Transaction_Amount,Transaction_Date,Transaction_Time,XGBoost_Risk_Score,LightGBM_Risk_Score
20668,33764694,98175000,2024-01-14 15:47:00,15:47:00,0.9999453,0.9999999756114494
20669,67998173,21769000,2024-01-14 15:48:00,15:48:00,0.9999896,0.9999999965204343
20670,80552907,84348000,2024-01-14 15:49:00,15:49:00,0.9999907,0.999999989451353
20671,60495654,86924000,2024-01-14 15:50:00,15:50:00,0.9999565,0.9999999731868559
20672,68262592,83873000,2024-01-14 15:51:00,15:51:00,0.999987,0.9999999884971514
20673,95208415,94957000,2024-01-14 15:52:00,15:52:00,0.9999708,0.9999999863399502
20674,97959048,76926000,2024-01-14 15:53:00,15:53:00,0.999977,0.9999999725083996
20675,46289437,44232000,2024-01-14 15:54:00,15:54:00,0.9999826,0.999999985607799
20676,87672735,49688000,2024-01-14 15:55:00,15:55:00,0.9999443,0.9999999731330319
20677,99484148,43138000,2024-01-14 15:56:00,15:56:00,0.9999918,0.9999999943113396
20678,63624254,24498000,2024-01-14 15:57:00,15:57:00,0.99997914,0.9999999904061491
20679,49047811,18823000,2024-01-14 15:58:00,15:58:00,0.9999695,0.9999999887281105
20680,14244914,38994000,2024-01-14 15:59:00,15:59:00,0.9999671,0.9999999979771517
20681,58488950,6680000,2024-01-14 16:00:00,16:00:00,0.99997187,0.9999999987405743
20682,44041763,45642000,2024-01-14 16:01:00,16:01:00,0.9999964,0.9999999949348786
20683,56136939,29108000,2024-01-14 16:02:00,16:02:00,0.9999614,0.9999999959465116
20684,66245446,49447000,2024-01-14 16:03:00,16:03:00,0.9999844,0.9999999728063617
20685,78939333,53178000,2024-01-14 16:04:00,16:04:00,0.999941,0.9999999561993754
20686,47978921,9641000,2024-01-14 16:05:00,16:05:00,0.99998784,0.9999999898422126
20687,30212965,47767000,2024-01-14 16:06:00,16:06:00,0.999984,0.9999999947831524
20688,90069930,11045000,2024-01-14 16:07:00,16:07:00,0.99994123,0.99999999231012
20689,98403444,18472000,2024-01-14 16:08:00,16:08:00,0.999992,0.9999999944668876
20690,46255014,42715000,2024-01-14 16:09:00,16:09:00,0.9999906,0.999999999299843
20691,38805072,5598000,2024-01-14 16:10:00,16:10:00,0.99995744,0.9999999400402713
20692,68286096,97266000,2024-01-14 16:11:00,16:11:00,0.9999784,0.9999999882009148
20693,42980394,86200000,2024-01-14 16:12:00,16:12:00,0.99995255,0.999999975884292
20694,57751747,76728000,2024-01-14 16:13:00,16:13:00,0.99996614,0.9999999852168229
20695,63930768,8062000,2024-01-14 16:14:00,16:14:00,0.9999473,0.999999872904998
20696,73305260,17813000,2024-01-14 16:15:00,16:15:00,0.99998474,0.9999999846077539
20697,92048911,99200000,2024-01-14 16:16:00,16:16:00,0.9999707,0.9999999866819007
20698,85789027,10559000,2024-01-14 16:17:00,16:17:00,0.9999658,0.9999999852511297
20699,94033771,93590000,2024-01-14 16:18:00,16:18:00,0.9999801,0.99999999764997
20700,93583789,28855000,2024-01-14 16:19:00,16:19:00,0.999949,0.9999999752438828
20701,24558452,9416000,2024-01-14 16:20:00,16:20:00,0.99998724,0.9999999887851142
20702,85137200,20317000,2024-01-14 16:21:00,16:21:00,0.9999598,0.9999999836050544
20703,41038752,85754000,2024-01-14 16:22:00,16:22:00,0.9999684,0.9999999733902014
20704,55532372,21755000,2024-01-14 16:23:00,16:23:00,0.9999783,0.9999999997404667
20705,42003548,60403000,2024-01-14 16:24:00,16:24:00,0.9999924,0.9999999955865055
20706,36134431,729000,2024-01-14 16:25:00,16:25:00,0.99998677,0.999999999120784
20707,81400423,83158000,2024-01-14 16:26:00,16:26:00,0.99996865,0.9999999787693727
20708,11537513,14390000,2024-01-14 16:27:00,16:27:00,0.9999682,0.9999999726556407
20709,41320362,53078000,2024-01-14 16:28:00,16:28:00,0.99998534,0.9999999920328672
20710,75681606,83714000,2024-01-14 16:29:00,16:29:00,0.9999801,0.9999999562147407
20711,96491506,1879000,2024-01-14 16:30:00,16:30:00,0.99998486,0.9999999881949208
20712,77452447,38404000,2024-01-14 16:31:00,16:31:00,0.999977,0.9999999941245878
20713,60590302,29826000,2024-01-14 16:32:00,16:32:00,0.99996436,0.9999998236725169
20714,54320050,3589000,2024-01-14 16:33:00,16:33:00,0.99999106,0.9999999997143549
20715,90469873,55290000,2024-01-14 16:34:00,16:34:00,0.9999721,0.9999999975639164
20716,28366832,81306000,2024-01-14 16:35:00,16:35:00,0.9999658,0.9999999765076589
20717,40156210,17795000,2024-01-14 16:36:00,16:36:00,0.99999654,0.9999999986890697
20718,20875402,12447000,2024-01-14 16:37:00,16:37:00,0.99997425,0.9999999969158491
20719,24139731,61076000,2024-01-14 16:38:00,16:38:00,0.99995494,0.9999999718332792
20720,93211921,83964000,2024-01-14 16:39:00,16:39:00,0.9999794,0.9999999980469858
20721,87213593,72826000,2024-01-14 16:40:00,16:40:00,0.9999862,0.9999999969347939
20722,96567604,74627000,2024-01-14 16:41:00,16:41:00,0.9999883,0.9999999974985478
20723,54629060,7282000,2024-01-14 16:42:00,16:42:00,0.99998176,0.9999999991607693
20724,90797624,99851000,2024-01-14 16:43:00,16:43:00,0.99998176,0.9999999967575239
20725,21024370,45462000,2024-01-14 16:44:00,16:44:00,0.9999902,0.9999999964449964
20726,96229546,30059000,2024-01-14 16:45:00,16:45:00,0.9999697,0.9999999974919576
20727,42068128,73145000,2024-01-14 16:46:00,16:46:00,0.9999746,0.9999999698926594
20728,37353623,92480000,2024-01-14 16:47:00,16:47:00,0.9999696,0.9999999897130686
20729,78238751,64108000,2024-01-14 16:48:00,16:48:00,0.99996364,0.9999999032067388
20730,36046380,64303000,2024-01-14 16:49:00,16:49:00,0.9999752,0.9999999981764638
20731,25187765,15886000,2024-01-14 16:50:00,16:50:00,0.9999882,0.9999999886247889
20732,93698436,13814000,2024-01-14 16:51:00,16:51:00,0.99997485,0.9999999512362526
20733,86732339,65714000,2024-01-14 16:52:00,16:52:00,0.99994814,0.999999976670552
20734,23673749,76012000,2024-01-14 16:53:00,16:53:00,0.9999858,0.9999999964253894
20735,87909729,32410000,2024-01-14 16:54:00,16:54:00,0.9999629,0.9999999600562088
20736,67735080,36312000,2024-01-14 16:55:00,16:55:00,0.9999888,0.9999999973864935
20737,68605468,98739000,2024-01-14 16:56:00,16:56:00,0.9999906,0.9999999968256525
20738,42755603,77042000,2024-01-14 16:57:00,16:57:00,0.99996257,0.9999999567446561
20739,24284469,90474000,2024-01-14 16:58:00,16:58:00,0.9999616,0.9999999923035724
20740,82969279,18468000,2024-01-14 16:59:00,16:59:00,0.9999914,0.999999974565672
20741,10203398,46331000,2024-01-14 17:00:00,17:00:00,0.99999166,0.9999999960391748
20742,70122358,30089000,2024-01-14 17:01:00,17:01:00,0.9999685,0.9999999970864564
20743,56708877,4133000,2024-01-14 17:02:00,17:02:00,0.99999225,0.9999999981829115
20744,19205537,77451000,2024-01-14 17:03:00,17:03:00,0.9999782,0.9999999905176996
20745,54732175,17345000,2024-01-14 17:04:00,17:04:00,0.999959,0.999999811740588
20746,87891331,94346000,2024-01-14 17:05:00,17:05:00,0.9999554,0.9999997038214035
20747,97332871,55982000,2024-01-14 17:06:00,17:06:00,0.99996245,0.9999999960114629
20748,42786000,9119000,2024-01-14 17:07:00,17:07:00,0.9999846,0.9999999861990334
20749,23957684,99186000,2024-01-14 17:08:00,17:08:00,0.9999671,0.9999999964381097
20750,67611869,27693000,2024-01-14 17:09:00,17:09:00,0.99991083,0.9999997700404408
20751,31329709,1058000,2024-01-14 17:10:00,17:10:00,0.9999839,0.9999999947266514
20752,13038851,71063000,2024-01-14 17:11:00,17:11:00,0.9999558,0.999999528256434
20753,79237786,92806000,2024-01-14 17:12:00,17:12:00,0.99993217,0.9999999103846022
20754,25469209,49430000,2024-01-14 17:13:00,17:13:00,0.9999808,0.9999999916331456
20755,73767760,13778000,2024-01-14 17:14:00,17:14:00,0.99999297,0.9999999814312542
20756,13973137,83611000,2024-01-14 17:15:00,17:15:00,0.9999901,0.9999999622750292
20757,82221407,49696000,2024-01-14 17:16:00,17:16:00,0.9999658,0.99999996278697
20758,27951357,33409000,2024-01-14 17:17:00,17:17:00,0.9999615,0.9999999674191431
20759,28853748,34141000,2024-01-14 17:18:00,17:18:00,0.99997926,0.9999999409076875
20760,53601215,15305000,2024-01-14 17:19:00,17:19:00,0.9999877,0.9999999735337866
20761,87803964,6851000,2024-01-14 17:20:00,17:20:00,0.9999745,0.9999999960219261
20762,21564031,10295000,2024-01-14 17:21:00,17:21:00,0.99991167,0.9999999253203633
20763,35093360,7922000,2024-01-14 17:22:00,17:22:00,0.99998915,0.9999999974046427
20764,38106962,35089000,2024-01-14 17:23:00,17:23:00,0.99998105,0.9999999827214968
20765,81020402,90641000,2024-01-14 17:24:00,17:24:00,0.99997926,0.9999999787170584
20766,83713916,25333000,2024-01-14 17:25:00,17:25:00,0.9999856,0.9999999958287225
20767,43769154,6032000,2024-01-14 17:26:00,17:26:00,0.9999825,0.9999998141521179
20768,46275030,47313000,2024-01-14 17:27:00,17:27:00,0.99998605,0.9999999120025664
20769,47025743,32656000,2024-01-14 17:28:00,17:28:00,0.99998534,0.9999999937255282
20770,36690445,78626000,2024-01-14 17:29:00,17:29:00,0.9999293,0.9999998178071153
20771,22109500,61049000,2024-01-14 17:30:00,17:30:00,0.9999645,0.999999911631748
20772,83518110,18141000,2024-01-14 17:31:00,17:31:00,0.99998,0.9999998192881572
20773,45220654,56654000,2024-01-14 17:32:00,17:32:00,0.9999622,0.9999999832710477
20774,91330660,14230000,2024-01-14 17:33:00,17:33:00,0.9999784,0.9999999852516326
20775,93026659,28015000,2024-01-14 17:34:00,17:34:00,0.999984,0.9999999876872158
20776,87073111,13661000,2024-01-14 17:35:00,17:35:00,0.999987,0.9999999694634356
20777,99228762,68771000,2024-01-14 17:36:00,17:36:00,0.9999738,0.9999983880745505
20778,77705787,79633000,2024-01-14 17:37:00,17:37:00,0.9999764,0.9999999821384488
20779,46003397,9293000,2024-01-14 17:38:00,17:38:00,0.9999875,0.9999999956186219
20780,57461322,3577000,2024-01-14 17:39:00,17:39:00,0.9999838,0.9999999840024123
20781,87462377,87565000,2024-01-14 17:40:00,17:40:00,0.9999536,0.9999998495267473
20782,86049609,72207000,2024-01-14 17:41:00,17:41:00,0.999974,0.9999999581631593
20783,23245888,12607000,2024-01-14 17:42:00,17:42:00,0.9999945,0.9999999961791739
20784,94242319,8235000,2024-01-14 17:43:00,17:43:00,0.9999515,0.9999988457605118
20785,41310036,84102000,2024-01-14 17:44:00,17:44:00,0.9999616,0.9999998347334336
20786,26977233,43482000,2024-01-14 17:45:00,17:45:00,0.9999678,0.9999999931826531
20787,49735237,6404000,2024-01-14 17:46:00,17:46:00,0.9999938,0.9999999989212007
20788,26216612,5010000,2024-01-14 17:47:00,17:47:00,0.99998736,0.9999999925860954
20789,90284791,27391000,2024-01-14 17:48:00,17:48:00,0.9999814,0.9999999777654807
20790,53194244,19849000,2024-01-14 17:49:00,17:49:00,0.99998426,0.9999999923538093
20791,80308658,50816000,2024-01-14 17:50:00,17:50:00,0.9999714,0.9999999958686827
20792,89185927,57406000,2024-01-14 17:51:00,17:51:00,0.9999491,0.9999998458984387
20793,15819427,46588000,2024-01-14 17:52:00,17:52:00,0.9999788,0.9999999656063406
20794,29561273,28236000,2024-01-14 17:53:00,17:53:00,0.9999727,0.9999999397015574
20795,88257344,34687000,2024-01-14 17:54:00,17:54:00,0.9999672,0.9999999918082424
20796,38004452,51476000,2024-01-14 17:55:00,17:55:00,0.99996126,0.9999999777760324
20797,53115228,80917000,2024-01-14 17:56:00,17:56:00,0.9999397,0.9999995448571259
20798,52965787,87760000,2024-01-14 17:57:00,17:57:00,0.9999926,0.9999999887920056
20799,13527197,32615000,2024-01-14 17:58:00,17:58:00,0.9999242,0.9999998563016901
20800,48660812,31130000,2024-01-14 17:59:00,17:59:00,0.99997747,0.9999999903660216
20801,36117237,2453000,2024-01-14 18:00:00,18:00:00,0.9999404,0.999999964890974
20802,51946910,13580000,2024-01-14 18:01:00,18:01:00,0.9998733,0.9999999139855048
20803,86030717,12765000,2024-01-14 18:02:00,18:02:00,0.9999552,0.9999999716907636
20804,55793793,29295000,2024-01-14 18:03:00,18:03:00,0.9999615,0.9999999856200117
20805,72315386,99059000,2024-01-14 18:04:00,18:04:00,0.99994636,0.9999999543154309
20806,30604361,91387000,2024-01-14 18:05:00,18:05:00,0.9999293,0.9999999611201817
20807,71076939,8825000,2024-01-14 18:06:00,18:06:00,0.9999355,0.9999999840781528
20808,11698132,65937000,2024-01-14 18:07:00,18:07:00,0.9999522,0.9999999559662432
20809,99731950,11417000,2024-01-14 18:08:00,18:08:00,0.99997187,0.9999999688430509
20810,39545547,26594000,2024-01-14 18:09:00,18:09:00,0.999948,0.999999825049142
20811,28442173,88728000,2024-01-14 18:10:00,18:10:00,0.9999685,0.9999999714398228
20812,35095576,77439000,2024-01-14 18:11:00,18:11:00,0.9999827,0.9999999789488774
20813,23673635,8788000,2024-01-14 18:12:00,18:12:00,0.9999825,0.9999999718568499
20814,78224616,54677000,2024-01-14 18:13:00,18:13:00,0.9999373,0.9999999796327033
20815,80755502,42639000,2024-01-14 18:14:00,18:14:00,0.99994683,0.9999999548761855
20816,37832259,69492000,2024-01-14 18:15:00,18:15:00,0.99997544,0.9999999340832318
20817,53100888,64334000,2024-01-14 18:16:00,18:16:00,0.99995637,0.9999999478238183
20818,47750352,24098000,2024-01-14 18:17:00,18:17:00,0.99998045,0.9999999850024439
20819,36773551,57099000,2024-01-14 18:18:00,18:18:00,0.9999809,0.999999971721285
20820,50591913,15416000,2024-01-14 18:19:00,18:19:00,0.9998976,0.9999999524057066
20821,19731608,12269000,2024-01-14 18:20:00,18:20:00,0.9999075,0.9999999579666419
20822,37712634,30296000,2024-01-14 18:21:00,18:21:00,0.99994445,0.9999999650701469
20823,14025864,15952000,2024-01-14 18:22:00,18:22:00,0.99996066,0.9999998439420782
20824,77709838,99538000,2024-01-14 18:23:00,18:23:00,0.9999752,0.999999973567272
20825,33137001,66129000,2024-01-14 18:24:00,18:24:00,0.9999485,0.9999999890571768
20826,76296643,1597000,2024-01-14 18:25:00,18:25:00,0.9999416,0.9999999289006969
20827,90900140,4812000,2024-01-14 18:26:00,18:26:00,0.9999678,0.9999999236283149
20828,20804299,17259000,2024-01-14 18:27:00,18:27:00,0.9999325,0.9999999096351138
20829,34355521,94068000,2024-01-14 18:28:00,18:28:00,0.99995947,0.9999998932791355
20830,47446065,43582000,2024-01-14 18:29:00,18:29:00,0.9999734,0.9999999627748231
20831,87675246,47938000,2024-01-14 18:30:00,18:30:00,0.9999862,0.9999999928445975
20832,80265673,33491000,2024-01-14 18:31:00,18:31:00,0.9999572,0.9999999976877765
20833,59085800,69322000,2024-01-14 18:32:00,18:32:00,0.999969,0.9999996927416344
20834,97872224,84675000,2024-01-14 18:33:00,18:33:00,0.9999659,0.9999999695378581
20835,58115298,71704000,2024-01-14 18:34:00,18:34:00,0.9999225,0.9999999681491415
20836,60891698,29572000,2024-01-14 18:35:00,18:35:00,0.9999372,0.9999999692501845
20837,64096868,86349000,2024-01-14 18:36:00,18:36:00,0.99997854,0.9999999933782135
20838,58560395,94617000,2024-01-14 18:37:00,18:37:00,0.99997973,0.9999999945199824
20839,86941673,54061000,2024-01-14 18:38:00,18:38:00,0.9999558,0.9999999499240443
20840,39641531,6257000,2024-01-14 18:39:00,18:39:00,0.9999689,0.9999999842856122
20841,95965028,51881000,2024-01-14 18:40:00,18:40:00,0.9999337,0.9999999215915444
20842,59560206,43695000,2024-01-14 18:41:00,18:41:00,0.99995327,0.9999999346007972
20843,99381733,72905000,2024-01-14 18:42:00,18:42:00,0.99996316,0.9999999873348188
20844,53282728,52103000,2024-01-14 18:43:00,18:43:00,0.9998871,0.9999997685183811
20845,97815355,9645000,2024-01-14 18:44:00,18:44:00,0.99997556,0.9999999719255094
20846,31119593,75999000,2024-01-14 18:45:00,18:45:00,0.99997425,0.9999999429492631
20847,16728209,29825000,2024-01-14 18:46:00,18:46:00,0.99994993,0.9999999911269138
20848,98876448,43844000,2024-01-14 18:47:00,18:47:00,0.999941,0.9999999884613385
20849,86963714,13108000,2024-01-14 18:48:00,18:48:00,0.99994576,0.9999999346935478
20850,11076976,73753000,2024-01-14 18:49:00,18:49:00,0.999974,0.9999999979354806
20851,32949275,13257000,2024-01-14 18:50:00,18:50:00,0.99996483,0.9999999589054681
20852,14315356,24467000,2024-01-14 18:51:00,18:51:00,0.99992716,0.9999999901726925
20853,54850280,89482000,2024-01-14 18:52:00,18:52:00,0.9999465,0.9999999830458967
20854,84521122,40660000,2024-01-14 18:53:00,18:53:00,0.9999248,0.999999951484365
20855,86198868,79891000,2024-01-14 18:54:00,18:54:00,0.9999311,0.9999999707772413
20856,82937893,69793000,2024-01-14 18:55:00,18:55:00,0.99996436,0.9999999718900664
20857,98888654,69295000,2024-01-14 18:56:00,18:56:00,0.9999734,0.9999999805723675
20858,49073547,32701000,2024-01-14 18:57:00,18:57:00,0.99993944,0.9999999475693081
20859,73700106,64601000,2024-01-14 18:58:00,18:58:00,0.99993324,0.9999999715496585
20860,23984410,14323000,2024-01-14 18:59:00,18:59:00,0.9999026,0.9999999467770058
20861,99625152,85213000,2024-01-14 19:00:00,19:00:00,0.99996185,0.9999999055547553
20862,20275389,2434000,2024-01-14 19:01:00,19:01:00,0.99990225,0.9999998099648458
20863,96012420,19399000,2024-01-14 19:02:00,19:02:00,0.9999577,0.9999999707032017
20864,38716886,52842000,2024-01-14 19:03:00,19:03:00,0.9998621,0.9999998593322934
20865,41709653,45548000,2024-01-14 19:04:00,19:04:00,0.99999,0.9999999919758603
20866,14167330,61276000,2024-01-14 19:05:00,19:05:00,0.99998903,0.9999999856967792
20867,30831263,55563000,2024-01-14 19:06:00,19:06:00,0.9999207,0.9999999896674966
20868,75035454,54954000,2024-01-14 19:07:00,19:07:00,0.9999192,0.9999999394502538
20869,22840543,19228000,2024-01-14 19:08:00,19:08:00,0.99998176,0.9999999680942152
20870,50946718,44638000,2024-01-14 19:09:00,19:09:00,0.99997675,0.999999950787855
20871,57647491,58796000,2024-01-14 19:10:00,19:10:00,0.99991643,0.9999999513365937
20872,99837048,44808000,2024-01-14 19:11:00,19:11:00,0.999944,0.9999999864517237
20873,72759328,23484000,2024-01-14 19:12:00,19:12:00,0.99996006,0.9999999782093767
20874,81523616,83756000,2024-01-14 19:13:00,19:13:00,0.9999715,0.9999999774113743
20875,93604741,21672000,2024-01-14 19:14:00,19:14:00,0.9999112,0.9999999668091033
20876,52927701,83667000,2024-01-14 19:15:00,19:15:00,0.99993277,0.9999995994645577
20877,47564555,75564000,2024-01-14 19:16:00,19:16:00,0.9999851,0.9999999811030483
20878,18284382,698000,2024-01-14 19:17:00,19:17:00,0.99980694,0.9999999728824226
20879,26563272,98911000,2024-01-14 19:18:00,19:18:00,0.99995613,0.9999999952491481
20880,62116086,17953000,2024-01-14 19:19:00,19:19:00,0.999964,0.9999999862452016
20881,60319818,88520000,2024-01-14 19:20:00,19:20:00,0.9999274,0.9999998711145495
20882,42866157,85776000,2024-01-14 19:21:00,19:21:00,0.9999676,0.9999999946724749
20883,54410620,21221000,2024-01-14 19:22:00,19:22:00,0.99994457,0.9999999475988165
20884,95641856,66366000,2024-01-14 19:23:00,19:23:00,0.99997926,0.9999999876046527
20885,60628562,41431000,2024-01-14 19:24:00,19:24:00,0.9998709,0.9999998422377785
20886,85955494,72320000,2024-01-14 19:25:00,19:25:00,0.999969,0.999999950579378
20887,78260212,5814000,2024-01-14 19:26:00,19:26:00,0.99996257,0.9999999786129525
20888,32013755,30513000,2024-01-14 19:27:00,19:27:00,0.99996114,0.9999997417405054
20889,33739252,77424000,2024-01-14 19:28:00,19:28:00,0.99996984,0.9999999970104336
20890,76788468,48407000,2024-01-14 19:29:00,19:29:00,0.9999409,0.999999983161605
20891,91464861,66314000,2024-01-14 19:30:00,19:30:00,0.9999746,0.9999999706176521
20892,64471380,20742000,2024-01-14 19:31:00,19:31:00,0.99996924,0.999999970120619
20893,19005003,4346000,2024-01-14 19:32:00,19:32:00,0.9999238,0.9999999534421014
20894,76069877,22913000,2024-01-14 19:33:00,19:33:00,0.9999801,0.9999999531592623
20895,59058321,34881000,2024-01-14 19:34:00,19:34:00,0.9999355,0.9999999636121668
20896,74873490,67424000,2024-01-14 19:35:00,19:35:00,0.99993193,0.9999999551785468
20897,85485938,84772000,2024-01-14 19:36:00,19:36:00,0.99989104,0.999999943255364
20898,52615040,33849000,2024-01-14 19:37:00,19:37:00,0.9999434,0.9999999733407336
20899,22946428,35572000,2024-01-14 19:38:00,19:38:00,0.9999683,0.9999999668718083
20900,90973348,66844000,2024-01-14 19:39:00,19:39:00,0.99993813,0.9999998582319204
20901,40003891,92675000,2024-01-14 19:40:00,19:40:00,0.99996865,0.9999999893953967
20902,75723084,69323000,2024-01-14 19:41:00,19:41:00,0.9999416,0.9999998807833095
20903,75779819,14532000,2024-01-14 19:42:00,19:42:00,0.9999788,0.9999999944027798
20904,61449613,54793000,2024-01-14 19:43:00,19:43:00,0.9999232,0.9999997544407008
20905,24769839,35753000,2024-01-14 19:44:00,19:44:00,0.9999771,0.9999999428249969
20906,56531089,74330000,2024-01-14 19:45:00,19:45:00,0.99994254,0.9999999200225458
20907,80386353,74523000,2024-01-14 19:46:00,19:46:00,0.99997175,0.9999999341413902
20908,81573006,56721000,2024-01-14 19:47:00,19:47:00,0.99996924,0.9999999833975837
20909,16742277,39429000,2024-01-14 19:48:00,19:48:00,0.99992836,0.9999997160064205
20910,48464617,18701000,2024-01-14 19:49:00,19:49:00,0.99996257,0.9999999848908288
20911,20816781,51844000,2024-01-14 19:50:00,19:50:00,0.99991703,0.9999999726138974
20912,26887227,64661000,2024-01-14 19:51:00,19:51:00,0.9999738,0.9999999887651666
20913,20131460,42945000,2024-01-14 19:52:00,19:52:00,0.99996877,0.9999999845494298
20914,30324149,1994000,2024-01-14 19:53:00,19:53:00,0.9998982,0.9999998884561827
20915,96078195,85823000,2024-01-14 19:54:00,19:54:00,0.9999157,0.999999864339862
20916,71960262,9722000,2024-01-14 19:55:00,19:55:00,0.9999604,0.9999999686595308
20917,10136593,52687000,2024-01-14 19:56:00,19:56:00,0.99996233,0.9999999816227655
20918,29687461,18991000,2024-01-14 19:57:00,19:57:00,0.99998164,0.9999999884962646
20919,46979030,14686000,2024-01-14 19:58:00,19:58:00,0.9999629,0.9999999897723967
20920,97871347,80101000,2024-01-14 19:59:00,19:59:00,0.99993145,0.9999999762732225
20921,92920191,13249000,2024-01-14 20:00:00,20:00:00,0.999956,0.9999999617266905
20922,90083943,98645000,2024-01-14 20:01:00,20:01:00,0.9999355,0.9999999874101885
20923,93916662,77136000,2024-01-14 20:02:00,20:02:00,0.99995387,0.9999999080428832
20924,58329930,13539000,2024-01-14 20:03:00,20:03:00,0.99994814,0.9999999692315346
20925,33376978,58729000,2024-01-14 20:04:00,20:04:00,0.9999702,0.9999999928334404
20926,19909341,20877000,2024-01-14 20:05:00,20:05:00,0.99993503,0.9999999346833595
20927,98349564,86578000,2024-01-14 20:06:00,20:06:00,0.9999702,0.9999999843579364
20928,17694829,47328000,2024-01-14 20:07:00,20:07:00,0.9999808,0.9999999680773107
20929,73343543,49716000,2024-01-14 20:08:00,20:08:00,0.99987996,0.9999997663632392
20930,20301391,12307000,2024-01-14 20:09:00,20:09:00,0.99996066,0.9999999929904104
20931,52421034,99868000,2024-01-14 20:10:00,20:10:00,0.99997914,0.9999999947544882
20932,38175417,11446000,2024-01-14 20:11:00,20:11:00,0.9999714,0.9999999822171856
20933,68623426,8925000,2024-01-14 20:12:00,20:12:00,0.9999591,0.9999999300845581
20934,74280505,29556000,2024-01-14 20:13:00,20:13:00,0.99996376,0.9999999239051534
20935,35760747,38691000,2024-01-14 20:14:00,20:14:00,0.9999466,0.9999999589068457
20936,68232884,18792000,2024-01-14 20:15:00,20:15:00,0.99997187,0.9999998254467055
20937,87873074,6979000,2024-01-14 20:16:00,20:16:00,0.9999701,0.9999999855306629
20938,95737333,61781000,2024-01-14 20:17:00,20:17:00,0.999941,0.9999999772029257
20939,71297818,42239000,2024-01-14 20:18:00,20:18:00,0.9999647,0.9999999835562343
20940,13186240,99577000,2024-01-14 20:19:00,20:19:00,0.999918,0.9999999427827532
20941,89752981,82467000,2024-01-14 20:20:00,20:20:00,0.9999652,0.999999976615883
20942,86571555,80871000,2024-01-14 20:21:00,20:21:00,0.9999591,0.9999999637638228
20943,23253885,60364000,2024-01-14 20:22:00,20:22:00,0.99996495,0.9999999229093408
20944,14124939,540000,2024-01-14 20:23:00,20:23:00,0.9999647,0.9999999960527917
20945,11030190,21806000,2024-01-14 20:24:00,20:24:00,0.99996734,0.9999999805010077
20946,19194262,27157000,2024-01-14 20:25:00,20:25:00,0.99995744,0.9999999865410323
20947,80382072,23425000,2024-01-14 20:26:00,20:26:00,0.99991024,0.9999999862157245
20948,41658222,11294000,2024-01-14 20:27:00,20:27:00,0.9999262,0.9999997203580806
20949,67644604,59561000,2024-01-14 20:28:00,20:28:00,0.9999498,0.9999999749218231
20950,32814823,17453000,2024-01-14 20:29:00,20:29:00,0.9999645,0.9999998980215987
20951,24175660,18096000,2024-01-14 20:30:00,20:30:00,0.99991167,0.9999999707141212
20952,13136478,27444000,2024-01-14 20:31:00,20:31:00,0.99990237,0.9999999887193439
20953,92135850,30813000,2024-01-14 20:32:00,20:32:00,0.9999256,0.9999998875657066
20954,10848332,11678000,2024-01-14 20:33:00,20:33:00,0.999951,0.9999999837312485
20955,70954742,71616000,2024-01-14 20:34:00,20:34:00,0.99997854,0.9999999787456784
20956,11145738,17463000,2024-01-14 20:35:00,20:35:00,0.99997556,0.9999999542894914
20957,38945081,16161000,2024-01-14 20:36:00,20:36:00,0.9999846,0.9999999770933011
20958,79797586,4433000,2024-01-14 20:37:00,20:37:00,0.999874,0.9999999428238621
20959,59103063,67938000,2024-01-14 20:38:00,20:38:00,0.9999553,0.9999999904555225
20960,64663976,48303000,2024-01-14 20:39:00,20:39:00,0.9999683,0.9999999946298608
20961,36266827,30946000,2024-01-14 20:40:00,20:40:00,0.9999448,0.9999999627951033
20962,49011166,91882000,2024-01-14 20:41:00,20:41:00,0.99997056,0.9999999932520365
20963,12991578,84163000,2024-01-14 20:42:00,20:42:00,0.9999738,0.9999999893051698
20964,80437176,92703000,2024-01-14 20:43:00,20:43:00,0.9999522,0.999999823673885
20965,57307039,1567000,2024-01-14 20:44:00,20:44:00,0.99992096,0.999999958099757
20966,43011229,62394000,2024-01-14 20:45:00,20:45:00,0.9999695,0.999999969396826
20967,83347298,81567000,2024-01-14 20:46:00,20:46:00,0.99995387,0.9999998365673356
20968,50015275,15633000,2024-01-14 20:47:00,20:47:00,0.9999459,0.9999999157105903
20969,86398551,84798000,2024-01-14 20:48:00,20:48:00,0.9999683,0.9999999819515032
20970,70879692,71759000,2024-01-14 20:49:00,20:49:00,0.9999598,0.9999999726530465
20971,78677548,44537000,2024-01-14 20:50:00,20:50:00,0.99997723,0.9999999847917334
20972,65722534,79233000,2024-01-14 20:51:00,20:51:00,0.99997747,0.9999999950472662
20973,24205288,49567000,2024-01-14 20:52:00,20:52:00,0.9999498,0.9999999733690432
20974,97532686,79020000,2024-01-14 20:53:00,20:53:00,0.99994934,0.9999998836662518
20975,83905708,96277000,2024-01-14 20:54:00,20:54:00,0.9999794,0.999999997285224
20976,50656854,57997000,2024-01-14 20:55:00,20:55:00,0.99993944,0.9999999919422712
20977,60230007,92820000,2024-01-14 20:56:00,20:56:00,0.9999436,0.9999999283892922
